ID,Campaign,Age,Age_Group,Education,Marital_Status,Income,Total_Spent,Response,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,NumDealsPurchases,Kidhome,Teenhome,Conversion_Status,Spending_Category,Income_Segment
4964,Campaign_B,66,Senior,PhD,Partner,74250.0,1158,0,90,2,11,4,1,1,0,0,Not Converted,High,High
2461,Campaign_B,69,Senior,Master,Single,51124.0,43,0,79,1,0,3,3,2,1,1,Not Converted,Very Low,Medium
10736,Campaign_A,53,Middle-Aged,Graduation,Single,72258.0,1525,0,28,6,9,5,2,2,0,1,Not Converted,High,High
3194,Campaign_A,50,Middle-Aged,PhD,Single,71466.0,1230,0,86,4,4,10,1,1,0,0,Not Converted,High,High
10839,Campaign_A,48,Middle-Aged,Graduation,Partner,36283.0,29,0,42,1,0,3,4,2,1,1,Not Converted,Very Low,Medium
49,Campaign_B,54,Middle-Aged,Graduation,Single,20587.0,25,0,39,1,1,2,7,1,1,0,Not Converted,Very Low,Low
4290,Campaign_B,52,Middle-Aged,Graduation,Partner,30467.0,24,0,8,1,0,2,7,1,1,0,Not Converted,Very Low,Medium
10219,Campaign_B,52,Middle-Aged,Graduation,Partner,31590.0,38,0,40,1,0,3,8,1,1,0,Not Converted,Very Low,Medium
4211,Campaign_A,38,Middle-Aged,Basic,Partner,20425.0,57,0,5,2,0,3,7,2,1,0,Not Converted,Very Low,Low
1135,Campaign_A,64,Senior,Master,Partner,17144.0,47,0,96,3,0,4,7,5,1,1,Not Converted,Very Low,Low
6299,Campaign_B,56,Senior,PhD,Single,42564.0,813,1,28,6,8,4,7,6,0,1,Converted,Medium,Medium
10846,Campaign_B,46,Middle-Aged,Master,Partner,43783.0,629,0,22,7,1,8,7,6,1,0,Not Converted,Medium,Medium
347,Campaign_A,48,Middle-Aged,Graduation,Single,40780.0,377,0,30,7,1,5,9,4,0,1,Not Converted,Low,Medium
6543,Campaign_B,79,Senior,Master,Partner,62847.0,1612,0,45,3,6,4,2,1,0,0,Not Converted,High,High
10446,Campaign_B,67,Senior,PhD,Partner,82017.0,729,1,58,5,4,7,2,1,0,0,Converted,Medium,High
3479,Campaign_A,74,Senior,Graduation,Single,16813.0,50,0,49,2,0,3,7,1,0,0,Not Converted,Very Low,Low
11075,Campaign_B,46,Middle-Aged,Graduation,Partner,51267.0,270,0,37,3,3,5,4,4,1,1,Not Converted,Low,Medium
4442,Campaign_A,63,Senior,Graduation,Single,46524.0,177,0,70,1,1,5,3,2,0,1,Not Converted,Low,Medium
199,Campaign_A,62,Senior,Master,Single,45183.0,315,0,33,4,1,7,7,1,0,0,Not Converted,Low,Medium
6722,Campaign_A,70,Senior,PhD,Partner,70421.0,767,0,98,10,3,7,6,3,0,1,Not Converted,Medium,High
796,Campaign_A,59,Senior,2n Cycle,Single,60161.0,1071,0,17,11,4,8,8,3,0,1,Not Converted,High,High
3749,Campaign_A,51,Middle-Aged,Graduation,Partner,73926.0,1580,0,54,6,5,12,3,1,0,0,Not Converted,High,High
8523,Campaign_A,56,Senior,Graduation,Partner,19329.0,60,0,39,4,0,3,8,3,1,0,Not Converted,Very Low,Low
310,Campaign_A,54,Middle-Aged,Master,Partner,61872.0,573,0,81,4,4,9,4,4,0,1,Not Converted,Medium,High
8629,Campaign_B,68,Senior,Graduation,Single,46984.0,41,0,71,1,0,3,5,1,1,1,Not Converted,Very Low,Medium
236,Campaign_A,73,Senior,Graduation,Partner,34838.0,170,0,62,2,1,4,6,3,1,1,Not Converted,Low,Medium
9930,Campaign_A,80,Senior,PhD,Single,82716.0,1167,0,8,6,8,13,2,1,0,0,Not Converted,High,High
3483,Campaign_B,66,Senior,Graduation,Partner,48192.0,1526,1,76,2,8,12,8,3,0,0,Converted,High,Medium
4599,Campaign_B,48,Middle-Aged,Master,Partner,49681.0,458,0,66,7,1,7,7,6,0,2,Not Converted,Low,Medium
7326,Campaign_B,53,Middle-Aged,Master,Partner,56850.0,63,0,83,1,1,3,2,1,0,1,Not Converted,Very Low,Medium
7352,Campaign_A,67,Senior,Graduation,Partner,55267.0,405,0,28,3,4,6,3,4,0,1,Not Converted,Low,Medium
2350,Campaign_B,52,Middle-Aged,Graduation,Partner,59666.0,1027,0,87,3,2,8,8,7,1,1,Not Converted,High,Medium
9145,Campaign_A,52,Middle-Aged,Graduation,Single,72504.0,1478,0,43,5,9,6,2,2,0,1,Not Converted,High,High
2964,Campaign_A,43,Middle-Aged,Graduation,Partner,26872.0,72,0,0,1,1,2,6,1,0,0,Not Converted,Very Low,Low
5585,Campaign_A,52,Middle-Aged,Graduation,Single,21359.0,48,1,1,2,0,3,8,2,1,0,Converted,Very Low,Low
9687,Campaign_A,49,Middle-Aged,Graduation,Single,73170.0,726,0,1,5,4,6,2,1,0,0,Not Converted,Medium,High
3732,Campaign_B,69,Senior,Master,Partner,52750.0,860,0,72,5,7,9,4,6,0,1,Not Converted,Medium,Medium
6303,Campaign_B,38,Middle-Aged,PhD,Partner,91820.0,1497,0,72,5,5,12,1,0,0,0,Not Converted,High,Very High
11176,Campaign_A,54,Middle-Aged,PhD,Partner,65968.0,495,0,12,5,4,7,3,2,0,1,Not Converted,Low,High
2986,Campaign_A,48,Middle-Aged,Graduation,Partner,30772.0,20,0,89,1,0,2,6,1,1,1,Not Converted,Very Low,Medium
7462,Campaign_A,70,Senior,Graduation,Single,22507.0,570,0,67,10,2,4,9,3,0,0,Not Converted,Medium,Low
3900,Campaign_B,52,Middle-Aged,Graduation,Partner,65685.0,769,0,54,9,2,9,5,1,0,1,Not Converted,Medium,High
7034,Campaign_A,46,Middle-Aged,2n Cycle,Partner,25804.0,55,0,34,2,0,3,8,2,1,0,Not Converted,Very Low,Low
9493,Campaign_A,44,Middle-Aged,PhD,Single,76412.0,1808,1,15,5,4,8,3,1,0,0,Converted,High,High
1143,Campaign_B,52,Middle-Aged,Graduation,Partner,22063.0,55,0,43,2,0,3,7,2,1,0,Not Converted,Very Low,Low
1,Campaign_B,63,Senior,Graduation,Single,57091.0,577,1,0,7,3,7,5,1,0,0,Converted,Medium,Medium
3855,Campaign_A,61,Senior,Graduation,Partner,22419.0,162,0,74,3,2,2,8,1,0,0,Not Converted,Low,Low
5536,Campaign_B,65,Senior,Graduation,Partner,87771.0,1957,1,61,5,10,4,6,1,0,1,Converted,High,High
5989,Campaign_B,65,Senior,2n Cycle,Single,78353.0,1576,0,51,10,2,11,8,1,0,1,Not Converted,High,High
9499,Campaign_A,70,Senior,Graduation,Partner,93404.0,1616,0,97,3,4,7,5,3,1,2,Not Converted,High,Very High
6768,Campaign_B,62,Senior,Graduation,Single,37859.0,36,0,75,1,0,3,8,2,1,2,Not Converted,Very Low,Medium
2150,Campaign_A,66,Senior,PhD,Single,80995.0,1482,0,83,8,9,4,4,1,0,1,Not Converted,High,High
6646,Campaign_B,40,Middle-Aged,Graduation,Partner,16529.0,22,0,23,1,0,3,6,1,1,0,Not Converted,Very Low,Low
4887,Campaign_A,48,Middle-Aged,PhD,Single,55412.0,63,0,65,2,0,3,5,1,1,1,Not Converted,Very Low,Medium
8560,Campaign_A,32,Young,Graduation,Single,48789.0,680,0,94,6,4,7,6,1,0,0,Not Converted,Medium,Medium
3321,Campaign_A,57,Senior,PhD,Partner,56575.0,542,0,42,7,3,7,5,3,0,2,Not Converted,Medium,Medium
11003,Campaign_B,44,Middle-Aged,2n Cycle,Partner,25130.0,50,0,10,2,0,3,7,2,1,0,Not Converted,Very Low,Low
10402,Campaign_A,57,Senior,Graduation,Partner,35441.0,39,0,94,1,0,3,8,2,1,1,Not Converted,Very Low,Medium
9904,Campaign_B,68,Senior,Graduation,Partner,71391.0,1043,0,50,6,5,12,3,5,0,1,Not Converted,High,High
6141,Campaign_A,52,Middle-Aged,Master,Single,49494.0,385,0,46,6,1,5,7,2,1,0,Not Converted,Low,Medium
5687,Campaign_A,44,Middle-Aged,Graduation,Single,81702.0,1633,0,98,7,7,12,3,1,0,0,Not Converted,High,High
10856,Campaign_B,44,Middle-Aged,2n Cycle,Single,45889.0,46,0,42,1,0,3,6,1,0,1,Not Converted,Very Low,Medium
5121,Campaign_A,47,Middle-Aged,Graduation,Single,56628.0,761,0,30,7,6,5,5,2,0,1,Not Converted,Medium,Medium
4186,Campaign_A,74,Senior,Graduation,Partner,34026.0,76,0,11,2,1,3,5,3,1,1,Not Converted,Very Low,Medium
368,Campaign_B,50,Middle-Aged,Graduation,Partner,40049.0,290,0,61,3,2,6,5,3,0,1,Not Converted,Low,Medium
3312,Campaign_A,36,Middle-Aged,Graduation,Single,34176.0,89,0,12,3,0,4,6,4,1,0,Not Converted,Very Low,Medium
11121,Campaign_A,43,Middle-Aged,Graduation,Partner,19419.0,70,0,76,4,0,3,9,4,1,0,Not Converted,Very Low,Low
5332,Campaign_A,64,Senior,2n Cycle,Partner,82504.0,1066,0,2,3,6,7,1,1,0,0,Not Converted,High,High
5848,Campaign_A,54,Middle-Aged,Graduation,Partner,81205.0,2009,1,43,5,6,7,2,1,0,0,Converted,High,High
10343,Campaign_B,33,Young,2n Cycle,Single,61618.0,1345,0,27,3,6,8,3,2,0,0,Not Converted,High,High
5935,Campaign_B,68,Senior,Master,Single,55284.0,764,0,60,7,5,8,5,3,0,1,Not Converted,Medium,Medium
2895,Campaign_A,61,Senior,Graduation,Single,49980.0,195,0,79,3,1,5,5,2,0,1,Not Converted,Low,Medium
10262,Campaign_B,44,Middle-Aged,Graduation,Partner,15072.0,53,0,96,3,1,3,5,4,2,0,Not Converted,Very Low,Low
7848,Campaign_A,50,Middle-Aged,Graduation,Single,49166.0,368,0,17,5,3,3,6,2,0,1,Not Converted,Low,Medium
9477,Campaign_B,70,Senior,PhD,Partner,65324.0,544,0,0,6,2,9,4,3,0,1,Not Converted,Medium,High
4856,Campaign_A,67,Senior,2n Cycle,Partner,82347.0,1853,0,38,7,7,10,3,1,0,0,Not Converted,High,High
7186,Campaign_A,58,Senior,PhD,Partner,30843.0,35,0,43,1,1,2,5,2,1,1,Not Converted,Very Low,Medium
5794,Campaign_A,50,Middle-Aged,PhD,Partner,46374.0,446,1,1,7,1,7,8,3,0,1,Converted,Low,Medium
1456,Campaign_A,45,Middle-Aged,Graduation,Single,60474.0,1180,0,25,10,2,12,7,7,0,1,Not Converted,High,High
4877,Campaign_A,51,Middle-Aged,Master,Partner,38576.0,41,0,2,1,0,3,7,1,0,1,Not Converted,Very Low,Medium
425,Campaign_A,39,Middle-Aged,Graduation,Partner,55357.0,727,0,66,6,2,11,5,3,2,0,Not Converted,Medium,Medium
3007,Campaign_B,58,Senior,Graduation,Partner,37758.0,40,0,49,1,0,3,8,2,1,1,Not Converted,Very Low,Medium
1031,Campaign_A,35,Young,2n Cycle,Partner,85710.0,1062,0,5,6,9,10,2,1,0,0,Not Converted,High,High
4297,Campaign_B,55,Middle-Aged,Graduation,Partner,23228.0,40,0,71,2,0,3,8,2,1,0,Not Converted,Very Low,Low
807,Campaign_A,55,Middle-Aged,Master,Partner,44602.0,292,0,35,6,1,4,8,6,1,1,Not Converted,Low,Medium
9553,Campaign_B,37,Middle-Aged,Graduation,Partner,7500.0,15,0,94,0,0,3,6,1,0,0,Not Converted,Very Low,Low
4271,Campaign_B,35,Young,2n Cycle,Partner,38683.0,341,0,80,4,1,6,7,6,1,0,Not Converted,Low,Medium
4120,Campaign_B,49,Middle-Aged,2n Cycle,Single,49514.0,369,0,61,6,1,4,7,2,1,0,Not Converted,Low,Medium
2036,Campaign_A,51,Middle-Aged,PhD,Partner,57906.0,401,0,29,4,2,8,4,3,0,1,Not Converted,Low,Medium
115,Campaign_A,58,Senior,Master,Single,43456.0,393,0,0,5,1,8,5,3,0,1,Not Converted,Low,Medium
4259,Campaign_B,38,Middle-Aged,Master,Single,19485.0,10,0,80,1,0,2,7,1,2,0,Not Converted,Very Low,Low
8687,Campaign_A,46,Middle-Aged,Graduation,Partner,53172.0,486,0,54,2,3,8,3,3,0,1,Not Converted,Low,Medium
2447,Campaign_B,45,Middle-Aged,Graduation,Partner,30545.0,69,0,71,2,0,3,7,2,1,0,Not Converted,Very Low,Medium
10140,Campaign_A,41,Middle-Aged,PhD,Partner,70123.0,1727,0,27,5,7,4,3,1,0,0,Not Converted,High,High
9353,Campaign_B,65,Senior,Graduation,Single,62450.0,995,0,61,5,5,4,3,2,0,1,Not Converted,Medium,High
3623,Campaign_B,48,Middle-Aged,Graduation,Partner,21675.0,45,0,55,4,0,3,7,3,1,0,Not Converted,Very Low,Low
738,Campaign_A,43,Middle-Aged,2n Cycle,Single,42395.0,182,0,35,3,1,4,7,4,1,1,Not Converted,Low,Medium
7631,Campaign_B,46,Middle-Aged,Master,Partner,61346.0,989,0,34,5,7,10,3,1,1,0,Not Converted,Medium,High
4789,Campaign_A,71,Senior,Graduation,Partner,80812.0,1677,0,95,4,8,5,2,1,0,0,Not Converted,High,High
773,Campaign_B,53,Middle-Aged,Master,Single,42835.0,595,0,64,6,6,4,6,7,1,1,Not Converted,Medium,Medium
10602,Campaign_B,41,Middle-Aged,Graduation,Partner,39922.0,156,0,30,3,0,4,8,2,1,0,Not Converted,Low,Medium
1446,Campaign_A,68,Senior,Master,Single,86424.0,1226,0,12,6,9,12,1,1,0,0,Not Converted,High,High
3270,Campaign_A,46,Middle-Aged,2n Cycle,Partner,17117.0,128,0,96,3,1,3,9,4,1,0,Not Converted,Low,Low
8443,Campaign_A,52,Middle-Aged,Graduation,Single,24762.0,86,1,16,3,1,2,8,3,1,0,Converted,Very Low,Low
9653,Campaign_B,49,Middle-Aged,Graduation,Partner,35797.0,68,0,16,2,0,3,8,2,0,1,Not Converted,Very Low,Medium
8916,Campaign_A,49,Middle-Aged,Graduation,Single,36627.0,16,0,78,0,0,3,5,1,2,0,Not Converted,Very Low,Medium
8017,Campaign_B,43,Middle-Aged,2n Cycle,Partner,51111.0,55,0,83,2,0,3,6,2,1,1,Not Converted,Very Low,Medium
5830,Campaign_B,52,Middle-Aged,PhD,Single,86857.0,2114,1,96,5,6,10,2,1,0,0,Converted,High,High
4597,Campaign_A,54,Middle-Aged,PhD,Partner,82072.0,2018,0,67,3,2,13,1,1,0,0,Not Converted,High,High
7023,Campaign_A,71,Senior,PhD,Single,46231.0,263,0,87,6,1,4,9,4,2,1,Not Converted,Low,Medium
8086,Campaign_B,65,Senior,Graduation,Partner,42243.0,55,0,34,2,0,3,7,2,1,1,Not Converted,Very Low,Medium
8825,Campaign_B,62,Senior,Graduation,Partner,51195.0,564,0,46,9,2,5,8,8,1,1,Not Converted,Medium,Medium
2930,Campaign_A,46,Middle-Aged,Master,Single,68092.0,1281,0,7,2,6,10,5,2,0,0,Not Converted,High,High
1928,Campaign_A,51,Middle-Aged,Graduation,Partner,31814.0,83,0,73,2,0,3,9,2,1,0,Not Converted,Very Low,Medium
7108,Campaign_A,59,Senior,Master,Single,51390.0,353,0,54,5,2,5,5,6,1,1,Not Converted,Low,Medium
10925,Campaign_A,41,Middle-Aged,Graduation,Partner,76630.0,1003,0,93,3,10,11,1,1,0,0,Not Converted,High,High
9960,Campaign_A,33,Young,Basic,Single,26868.0,14,0,52,1,0,2,7,1,1,0,Not Converted,Very Low,Low
8800,Campaign_B,81,Senior,PhD,Single,48948.0,902,1,53,7,10,5,6,2,0,0,Converted,Medium,Medium
9224,Campaign_B,52,Middle-Aged,PhD,Single,55260.0,1139,0,81,8,10,5,6,2,0,1,Not Converted,High,Medium
5519,Campaign_B,68,Senior,Graduation,Partner,64090.0,797,1,8,6,9,4,5,1,0,1,Converted,Medium,High
5046,Campaign_B,66,Senior,Graduation,Single,78331.0,1638,0,97,10,6,7,4,2,0,1,Not Converted,High,High
7037,Campaign_A,50,Middle-Aged,PhD,Partner,37087.0,401,0,50,4,2,8,6,3,1,0,Not Converted,Low,Medium
905,Campaign_A,38,Middle-Aged,Graduation,Single,21846.0,84,0,38,4,0,3,8,4,1,0,Not Converted,Very Low,Low
8624,Campaign_A,66,Senior,Graduation,Partner,81320.0,928,0,61,4,3,10,2,1,0,0,Not Converted,Medium,High
8945,Campaign_B,54,Middle-Aged,Graduation,Single,54137.0,203,0,46,4,1,4,6,2,0,1,Not Converted,Low,Medium
6445,Campaign_B,57,Senior,Graduation,Partner,66825.0,858,0,73,4,5,6,2,1,0,0,Not Converted,Medium,High
2727,Campaign_A,51,Middle-Aged,Graduation,Partner,57100.0,409,0,19,3,3,6,3,1,0,0,Not Converted,Low,Medium
6404,Campaign_A,55,Middle-Aged,Graduation,Partner,58917.0,282,0,10,4,1,6,5,5,1,2,Not Converted,Low,Medium
11074,Campaign_B,47,Middle-Aged,Graduation,Single,85072.0,1423,0,94,3,4,10,0,1,0,0,Not Converted,High,High
10150,Campaign_B,63,Senior,Graduation,Single,86429.0,1449,1,10,7,4,7,2,0,0,0,Converted,High,High
1968,Campaign_A,53,Middle-Aged,Graduation,Single,45684.0,28,0,37,1,0,2,7,1,1,0,Not Converted,Very Low,Medium
6534,Campaign_A,50,Middle-Aged,Graduation,Partner,47889.0,67,0,94,2,0,3,5,1,1,0,Not Converted,Very Low,Medium
9485,Campaign_B,38,Middle-Aged,PhD,Partner,45921.0,199,0,23,2,1,6,4,1,0,0,Not Converted,Low,Medium
7053,Campaign_A,58,Senior,PhD,Single,78420.0,1453,0,75,3,10,8,1,1,0,0,Not Converted,High,High
4654,Campaign_A,32,Young,Graduation,Partner,75114.0,1253,0,40,3,10,5,2,1,0,0,Not Converted,High,High
9760,Campaign_A,61,Senior,PhD,Single,52278.0,1198,1,24,10,5,10,8,6,0,1,Converted,High,Medium
1048,Campaign_B,52,Middle-Aged,Master,Partner,35641.0,178,1,11,3,1,4,7,2,1,0,Converted,Low,Medium
10619,Campaign_B,30,Young,Graduation,Single,95529.0,1990,1,29,7,3,7,3,1,0,0,Converted,High,Very High
9308,Campaign_B,70,Senior,Graduation,Partner,62820.0,976,0,51,3,4,6,1,1,0,0,Not Converted,Medium,High
10505,Campaign_B,64,Senior,Master,Partner,73113.0,1001,0,86,3,4,7,2,1,0,0,Not Converted,High,High
8362,Campaign_B,42,Middle-Aged,PhD,Partner,84169.0,1919,1,9,7,6,6,3,1,0,0,Converted,High,High
2625,Campaign_B,70,Senior,2n Cycle,Single,42607.0,350,0,30,3,2,7,3,2,0,1,Not Converted,Low,Medium
4637,Campaign_B,70,Senior,PhD,Single,74637.0,1650,0,73,6,9,9,3,1,0,0,Not Converted,High,High
9972,Campaign_A,69,Senior,PhD,Partner,46015.0,46,0,25,1,0,3,7,1,1,1,Not Converted,Very Low,Medium
4483,Campaign_A,31,Young,Graduation,Single,72354.0,1228,0,67,2,10,6,1,1,0,0,Not Converted,High,High
4487,Campaign_A,55,Middle-Aged,Master,Single,39858.0,95,1,67,2,0,4,6,1,1,0,Converted,Very Low,Medium
4988,Campaign_A,76,Senior,PhD,Partner,34469.0,62,0,58,1,1,4,4,3,1,1,Not Converted,Very Low,Medium
8931,Campaign_A,38,Middle-Aged,Graduation,Partner,83033.0,1761,0,82,11,4,10,5,1,1,0,Not Converted,High,High
5871,Campaign_A,45,Middle-Aged,Master,Partner,24401.0,467,0,98,6,1,6,8,3,0,0,Not Converted,Low,Low
2008,Campaign_A,46,Middle-Aged,Graduation,Partner,77583.0,1149,0,93,4,5,9,2,1,0,0,Not Converted,High,High
3139,Campaign_B,42,Middle-Aged,2n Cycle,Single,74116.0,2052,0,53,4,4,10,2,1,0,0,Not Converted,High,High
10037,Campaign_B,31,Young,Graduation,Single,74293.0,1127,0,66,5,4,6,2,1,0,0,Not Converted,High,High
10673,Campaign_A,48,Middle-Aged,PhD,Partner,68397.0,1416,0,6,6,9,5,3,1,0,1,Not Converted,High,High
5303,Campaign_A,50,Middle-Aged,PhD,Partner,79632.0,1113,0,42,6,4,9,2,1,0,0,Not Converted,High,High
538,Campaign_B,35,Young,Graduation,Single,46107.0,125,0,78,1,1,4,3,1,1,0,Not Converted,Low,Medium
7922,Campaign_A,73,Senior,PhD,Single,64950.0,966,0,29,11,2,10,7,2,0,1,Not Converted,Medium,High
5692,Campaign_A,35,Young,Basic,Partner,25443.0,32,0,82,1,0,3,8,1,1,0,Not Converted,Very Low,Low
4843,Campaign_B,72,Senior,Graduation,Single,75127.0,833,0,92,2,11,5,1,1,0,0,Not Converted,Medium,High
6383,Campaign_A,53,Middle-Aged,PhD,Partner,32892.0,46,0,78,3,0,3,8,2,1,0,Not Converted,Very Low,Medium
1628,Campaign_B,53,Middle-Aged,Graduation,Partner,71796.0,960,0,54,9,3,4,4,1,0,0,Not Converted,Medium,High
1204,Campaign_A,54,Middle-Aged,PhD,Partner,67536.0,1829,0,45,11,5,11,8,3,0,1,Not Converted,High,High
3673,Campaign_B,53,Middle-Aged,Graduation,Single,55239.0,779,0,59,7,5,11,5,3,0,1,Not Converted,Medium,Medium
760,Campaign_B,49,Middle-Aged,PhD,Single,60554.0,811,0,8,8,4,9,6,2,1,0,Not Converted,Medium,High
8957,Campaign_B,72,Senior,2n Cycle,Single,64831.0,1120,0,51,6,3,5,6,8,1,1,Not Converted,High,High
4128,Campaign_A,62,Senior,PhD,Partner,56067.0,725,0,51,7,4,7,5,2,0,1,Not Converted,Medium,Medium
6810,Campaign_B,41,Middle-Aged,Graduation,Single,82025.0,1187,1,76,3,2,6,1,1,0,0,Converted,High,High
5386,Campaign_A,71,Senior,Graduation,Partner,94384.0,2302,1,62,5,8,5,2,0,0,0,Converted,High,Very High
8700,Campaign_A,38,Middle-Aged,Basic,Single,14906.0,66,0,86,2,1,3,7,3,0,0,Not Converted,Very Low,Low
3202,Campaign_A,37,Middle-Aged,PhD,Partner,51563.0,1250,0,60,4,4,10,8,1,0,0,Not Converted,High,Medium
1328,Campaign_A,42,Middle-Aged,2n Cycle,Partner,57937.0,683,0,56,4,4,9,3,3,0,1,Not Converted,Medium,Medium
8405,Campaign_B,45,Middle-Aged,Graduation,Single,68274.0,305,0,83,4,2,5,3,2,1,1,Not Converted,Low,High
6515,Campaign_B,47,Middle-Aged,Graduation,Partner,39771.0,50,0,92,2,0,3,4,1,1,0,Not Converted,Very Low,Medium
2882,Campaign_A,49,Middle-Aged,2n Cycle,Single,67893.0,995,0,31,3,2,9,8,2,0,1,Not Converted,Medium,High
7574,Campaign_A,45,Middle-Aged,PhD,Partner,27922.0,41,0,80,2,0,3,4,1,1,0,Not Converted,Very Low,Low
6387,Campaign_B,48,Middle-Aged,PhD,Partner,52190.0,77,0,39,2,1,3,5,3,1,1,Not Converted,Very Low,Medium
5320,Campaign_A,51,Middle-Aged,Master,Single,44051.0,171,1,20,3,1,4,6,4,1,1,Converted,Low,Medium
5048,Campaign_B,53,Middle-Aged,PhD,Single,42767.0,131,0,53,3,1,2,8,1,2,0,Not Converted,Low,Medium
8146,Campaign_A,48,Middle-Aged,Master,Partner,46106.0,54,0,84,1,1,2,6,1,1,1,Not Converted,Very Low,Medium
10031,Campaign_A,48,Middle-Aged,PhD,Partner,16927.0,53,0,50,3,0,4,8,5,1,1,Not Converted,Very Low,Low
5748,Campaign_B,59,Senior,Graduation,Partner,59754.0,475,1,96,5,2,6,5,3,0,1,Converted,Low,Medium
2134,Campaign_A,72,Senior,Graduation,Single,53700.0,694,0,94,5,5,8,5,4,0,1,Not Converted,Medium,Medium
1523,Campaign_B,51,Middle-Aged,Graduation,Partner,59041.0,96,0,25,2,0,4,5,2,1,1,Not Converted,Very Low,Medium
9665,Campaign_A,67,Senior,PhD,Single,54237.0,361,0,48,5,2,5,6,4,0,1,Not Converted,Low,Medium
4640,Campaign_A,57,Senior,Graduation,Single,70647.0,1079,0,65,4,7,13,2,2,0,1,Not Converted,High,High
3635,Campaign_A,62,Senior,PhD,Single,52597.0,578,0,69,6,3,8,5,3,0,1,Not Converted,Medium,Medium
3547,Campaign_B,55,Middle-Aged,Master,Partner,41021.0,64,1,12,2,0,3,6,2,1,0,Converted,Very Low,Medium
2456,Campaign_A,49,Middle-Aged,PhD,Partner,40233.0,149,0,84,2,1,5,6,5,0,1,Not Converted,Low,Medium
5633,Campaign_A,44,Middle-Aged,Graduation,Partner,50183.0,231,0,47,3,1,6,5,7,1,1,Not Converted,Low,Medium
7801,Campaign_A,65,Senior,Graduation,Partner,54753.0,728,0,87,5,2,11,4,3,0,1,Not Converted,Medium,Medium
10489,Campaign_A,51,Middle-Aged,Graduation,Partner,92955.0,1778,1,35,6,7,9,2,1,0,0,Converted,High,Very High
7011,Campaign_B,51,Middle-Aged,Graduation,Partner,33471.0,93,0,47,3,0,4,7,3,1,0,Not Converted,Very Low,Medium
2620,Campaign_B,50,Middle-Aged,PhD,Partner,34596.0,23,1,48,1,0,2,8,1,1,0,Converted,Very Low,Medium
3933,Campaign_A,44,Middle-Aged,Graduation,Partner,44010.0,662,0,46,10,2,6,9,6,1,0,Not Converted,Medium,Medium
10981,Campaign_B,36,Middle-Aged,Graduation,Partner,84219.0,1198,0,27,3,4,10,1,1,0,0,Not Converted,High,High
1734,Campaign_A,56,Senior,PhD,Partner,40706.0,81,0,37,3,0,4,7,4,2,1,Not Converted,Very Low,Medium
10995,Campaign_A,36,Middle-Aged,2n Cycle,Partner,15716.0,92,0,8,3,0,4,8,3,1,0,Not Converted,Very Low,Low
6357,Campaign_A,65,Senior,2n Cycle,Single,59052.0,491,0,29,7,1,7,5,3,0,1,Not Converted,Low,Medium
9209,Campaign_B,53,Middle-Aged,Master,Partner,80573.0,1564,0,85,4,6,13,2,1,0,0,Not Converted,High,High
10286,Campaign_B,62,Senior,Graduation,Partner,83715.0,926,0,2,2,8,13,0,1,0,0,Not Converted,Medium,High
2611,Campaign_B,65,Senior,Master,Partner,82576.0,1910,0,66,2,4,12,1,1,0,0,Not Converted,High,High
1600,Campaign_B,59,Senior,Master,Partner,56962.0,411,0,60,6,3,5,7,7,2,1,Not Converted,Low,Medium
3308,Campaign_B,72,Senior,Graduation,Partner,35704.0,94,0,54,2,0,4,4,3,1,1,Not Converted,Very Low,Medium
5407,Campaign_B,70,Senior,Graduation,Partner,53103.0,1085,0,70,10,6,7,7,5,0,1,Not Converted,High,Medium
2166,Campaign_B,64,Senior,2n Cycle,Single,46779.0,23,0,55,0,1,2,4,1,1,1,Not Converted,Very Low,Medium
3955,Campaign_B,59,Senior,Graduation,Single,4861.0,6,0,20,0,0,0,14,0,0,0,Not Converted,Very Low,Low
6634,Campaign_B,45,Middle-Aged,Master,Single,33462.0,54,0,78,2,0,3,7,1,1,0,Not Converted,Very Low,Medium
3056,Campaign_A,46,Middle-Aged,Graduation,Single,63693.0,1150,0,63,11,6,9,6,3,0,1,Not Converted,High,High
5718,Campaign_B,74,Senior,Graduation,Partner,80763.0,1415,1,17,5,11,6,3,1,0,0,Converted,High,High
6872,Campaign_B,50,Middle-Aged,PhD,Partner,65352.0,405,0,43,4,2,8,4,2,0,1,Not Converted,Low,High
8164,Campaign_B,46,Middle-Aged,PhD,Partner,82170.0,1908,0,13,5,6,7,2,1,0,0,Not Converted,High,High
4580,Campaign_B,55,Middle-Aged,Graduation,Partner,75759.0,2486,1,46,9,7,9,5,1,0,0,Converted,High,High
9305,Campaign_B,48,Middle-Aged,2n Cycle,Single,79689.0,1315,0,65,4,9,13,2,1,0,0,Not Converted,High,High
453,Campaign_B,68,Senior,PhD,Single,35340.0,45,0,1,2,0,3,5,2,1,1,Not Converted,Very Low,Medium
8545,Campaign_B,70,Senior,Graduation,Single,85683.0,1789,1,6,2,4,10,1,1,0,0,Converted,High,High
9850,Campaign_B,52,Middle-Aged,2n Cycle,Partner,24884.0,19,0,32,0,0,3,7,1,1,0,Not Converted,Very Low,Low
7378,Campaign_B,43,Middle-Aged,Master,Partner,42021.0,573,0,34,10,1,6,9,5,1,0,Not Converted,Medium,Medium
